event_id,date,year,quarter,day_index,era,product_family,product,event_type,title_en,title_zh,summary_en,summary_zh,importance,node_tier,lifecycle,map_region,map_lane,glyph,pixel_icon,x_hint,y_hint,source_name,source_url,source_kind,coverage_status,confidence,tags
evt-20251211-voice-on-macos-desktop-app-is-retiring-effective-january-1,2025-12-11,2025,Q4,1107,Unified Intelligence,multimodal,ChatGPT Voice,deprecation,"Voice on macOS desktop app is retiring (effective January 15, 2026)",macOS 桌面版 ChatGPT 的語音功能即將停用（自 2026 年 1 月 15 日起生效）,"We’re retiring the Voice experience in the ChatGPT macOS app on January 15, 2026. This change allows us to focus on more unified and improved voice experiences across our apps. Voice will continue to be available on chatgpt.com, iOS, Android, and Windows app. No other ChatGPT features on macOS are affected.",我們將於 2026 年 1 月 15 日停用 ChatGPT macOS 應用程式中的語音體驗。此舉旨在讓我們更專注於提升各應用程式中語音體驗的一致性與品質。語音功能將持續於 chatgpt.com、iOS、Android 和 Windows 應用程式中提供。其他 macOS 版 ChatGPT 功能不受影響。,4,major,deprecated,Multimodal Coast,4,~,wave,3044,743,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""multimodal"",""deprecation"",""ChatGPT Voice"",""2025"",""chatgpt-voice""]"
evt-20251211-released-client-side-compaction,2025-12-11,2025,Q4,1107,Unified Intelligence,developer_platform,Responses API,launch,Released client-side compaction.,發布client-side compaction.,"v1/responses/compact Released client-side compaction. For long-running conversations with the Responses API, you can use the /responses/compact endpoint to shrink the context you send with each turn.",OpenAI 於 2025-12-11 為 Responses API 推出新產品或能力；此節點依官方發布記錄整理，完整能力、適用方案與限制請見來源。,4,major,active,Toolsmith Harbor,3,#,terminal,3044,578,OpenAI API Changelog,https://platform.openai.com/docs/changelog,developer_changelog,parsed,high,"[""developer_platform"",""launch"",""Responses API""]"
evt-20251215-released-four-new-dated-audio-snapshots,2025-12-15,2025,Q4,1111,Unified Intelligence,multimodal,Realtime & Audio API,model_release,Released four new dated audio snapshots.,推出：four 全新 dated audio snapshots.,"Released four new dated audio snapshots. These updates deliver reliability, quality, and voice fidelity improvements for real-time, voice-driven applications. Read more here . gpt-realtime-mini-2025-12-15 gpt-audio-mini-2025-12-15 gpt-4o-mini-transcribe-2025-12-15 gpt-4o-mini-tts-2025-12-15 This launch also includes support for Custom voices for eligible customers.",推出：four 全新 dated audio snapshots。OpenAI 將此列為 2025-12-15 的功能；重點涉及即時語音與音訊、可靠性與效能修正，模型、端點與參數名稱依官方英文保留。,4,major,active,Multimodal Coast,4,~,wave,3054,755,OpenAI API Changelog,https://developers.openai.com/api/docs/changelog,official_changelog,complete,high,"[""multimodal"",""model_release"",""Realtime & Audio API"",""audio"",""feature"",""realtime""]"
evt-20251215-gpt-4o-mini-transcribe,2025-12-15,2025,Q4,1111,Unified Intelligence,multimodal,GPT-4o,model_release,gpt-4o-mini-transcribe,模型發布：gpt-4o-mini-transcribe,"gpt-4o-mini-transcribe Released four new dated audio snapshots. These updates deliver reliability, quality, and voice fidelity improvements for real-time, voice-driven applications. Read more here.",OpenAI 於 2025-12-15 為 GPT-4o 發布模型；此節點依官方發布記錄整理，完整能力、適用方案與限制請見來源。,4,major,active,Multimodal Coast,4,~,wave,3054,799,OpenAI API Changelog,https://platform.openai.com/docs/changelog,developer_changelog,parsed,high,"[""multimodal"",""model_release"",""GPT-4o""]"
evt-20251216-chatgpt-images-on-web-and-mobile-ios-android,2025-12-16,2025,Q4,1112,Unified Intelligence,clients_surfaces,ChatGPT Images,launch,ChatGPT Images on Web and Mobile (iOS & Android),推出：ChatGPT Images,"We’ve introduced a new and improved version of ChatGPT Images, powered by our best image generation model yet. With ChatGPT Images, precise instruction following and editing makes AI image creation not just more fun, but meaningfully more useful—from everyday edits to creative transformations. All images you create with ChatGPT are automatically saved under My images at https://chatgpt.com/images, giving you a single place to browse,…",我們推出新版 ChatGPT 影像功能，由我們目前最強大的影像生成模型驅動。透過 ChatGPT Images，精確的指令遵循與編輯能力使 AI 影像創作不僅更有趣，且實用性顯著提升——從日常編輯到創意轉換皆適用。,4,major,active,Client Archipelago,8,+,island,3057,1360,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""clients_surfaces"",""launch"",""ChatGPT Images"",""2025"",""chatgpt-images"",""feature"",""multimodal""]"
evt-20251218-introducing-gpt-5-2-codex,2025-12-18,2025,Q4,1114,Unified Intelligence,agents_research,GPT-5.2,launch,Introducing GPT-5.2-Codex,推出 GPT-5.2-Codex,"Today we are releasing GPT-5.2-Codex , the most advanced agentic coding model yet for complex, real-world software engineering. GPT-5.2-Codex is a version of GPT-5.2 further optimized for agentic coding in Codex, including improvements on long-horizon work through context compaction, stronger performance on large code changes like refactors and migrations, improved performance in Windows environments, and significantly stronger cyber…",OpenAI 已在付費 Codex 介面中推出 GPT-5.2-Codex，具備更強大的長視角軟體工程、上下文壓縮、Windows 效能、視覺及網路安全能力。,5,landmark,active,Agentic Frontier,2,>,compass,3062,473,Codex Changelog,https://developers.openai.com/codex/changelog/,developer_changelog,corroborated,high,"[""agents_research"",""launch"",""GPT-5.2"",""codex"",""release-notes""]"
evt-20251218-app-directory-in-chatgpt-with-enterprise-controls,2025-12-18,2025,Q4,1114,Unified Intelligence,developer_platform,ChatGPT Apps,launch,App directory in ChatGPT with enterprise controls,ChatGPT App 目錄與企業控制,"ChatGPT added an app directory and renamed connectors as apps; Enterprise and Edu admins received RBAC and action controls, while developers could submit Apps SDK apps for review.",ChatGPT 新增 App 目錄並將 connectors 統整為 apps；Enterprise/Edu 管理員可用 RBAC 與動作控制，開發者可提交 Apps SDK App 審核。,5,landmark,active,Toolsmith Harbor,3,#,terminal,3062,580,ChatGPT Enterprise & Edu — Release Notes,https://help.openai.com/en/articles/10128477-chatgpt-enterprise-edu-release-notes,help_center_release_notes,parsed,high,"[""developer_platform"",""launch"",""ChatGPT Apps"",""apps"",""apps-sdk"",""enterprise""]"
evt-20251218-introducing-the-app-directory-in-chatgpt,2025-12-18,2025,Q4,1114,Unified Intelligence,developer_platform,Apps & Connectors,launch,Introducing the app directory in ChatGPT,推出 ChatGPT 應用程式目錄,"You can now browse and add approved apps in the new app directory. Apps let you work with your tools and data directly inside a conversation—from interactive in-chat experiences to secure connections that allow ChatGPT to search and reference information from third-party services. As part of this update, connectors now appear in the directory as apps, making it easier to manage all your tools in one place. References across the Help…",您現在可在全新的應用程式目錄中瀏覽並新增經核准的應用程式。這些應用程式讓您能直接在對話中使用工具與資料——從互動式對話體驗，到允許 ChatGPT 搜尋並參照第三方服務資訊的安全連線皆包含在內。,4,major,active,Toolsmith Harbor,3,#,terminal,3062,598,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""developer_platform"",""launch"",""Apps & Connectors"",""2025"",""apps-connectors"",""developer-platform""]"
evt-20251218-pinned-chats-in-chatgpt,2025-12-18,2025,Q4,1114,Unified Intelligence,chatgpt_core,ChatGPT Atlas,feature,Pinned chats in ChatGPT,ChatGPT 聊天釘選功能,"You can now pin chats to the top of your list for quick access to important conversations. Pinned chats are available on iOS, Android, Web, and Atlas. On web, hover over a chat in the left-hand sidebar, click ⋯, and select Pin chat. On mobile, long-press a chat and select Pin chat.",您現在可將對話釘選至清單頂端，以便快速存取重要對話。聊天釘選功能適用於 iOS、Android、網頁版及 Atlas。在網頁版上，將滑鼠懸停於左側邊欄的對話，點擊 ⋯，然後選擇「釘選聊天」。在行動裝置上，長按對話並選擇「釘選聊天」。,4,major,active,Origin Plaza,0,@,home,3062,208,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""chatgpt_core"",""feature"",""ChatGPT Atlas"",""2025"",""chatgpt"",""chatgpt-core""]"
evt-20260107-health-in-chatgpt,2026-01-07,2026,Q1,1134,Unified Intelligence,enterprise_vertical,ChatGPT Health,launch,Health in ChatGPT,ChatGPT 健康功能,"We’re starting to roll out Health, a dedicated space in ChatGPT for health and wellness conversations. You can securely connect medical records, Apple Health and supported wellness apps so answers can be grounded in your own data. Health is designed to help you navigate medical care, not replace it. Health conversations, memory, and files are kept separate from the rest of ChatGPT and are not used to train our foundation models. Heal…",我們開始推出「健康」功能，這是 ChatGPT 中專為健康與保健對話設計的空間。您可以安全地連結醫療記錄、Apple Health 及受支援的保健應用程式，讓 AI 回覆能基於您的個人資料。此功能旨在協助您了解醫療護理，而非取代醫療服務。,5,landmark,active,Enterprise Citadel,7,H,citadel,3113,1218,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""enterprise_vertical"",""launch"",""ChatGPT Health"",""2026"",""chatgpt-health"",""enterprise-vertical""]"
evt-20260114-released-gpt-5-2-codex-to-the-responses-api,2026-01-14,2026,Q1,1141,Unified Intelligence,agents_research,Codex,model_release,Released gpt-5.2-codex to the Responses API.,API 推出 GPT‑5.2,Released gpt-5.2-codex to the Responses API. GPT-5.2-Codex is a version of GPT-5.2 optimized for agentic coding tasks in Codex or similar environments. Read more here .,API 推出 GPT‑5.2。OpenAI 將此列為 2026-01-14 的功能；重點涉及Codex 編碼代理、代理與工具調用，模型、端點與參數名稱依官方英文保留。,4,major,active,Agentic Frontier,2,>,compass,3131,456,OpenAI API Changelog,https://developers.openai.com/api/docs/changelog,official_changelog,corroborated,high,"[""agents_research"",""model_release"",""Codex"",""codex"",""coding-agent"",""feature""]"
evt-20260115-improved-memory-for-finding-details-from-past-chats-plus-p,2026-01-15,2026,Q1,1142,Unified Intelligence,memory_knowledge,ChatGPT Memory,feature,Improved memory for finding details from past chats (Plus & Pro),改進對過去對話細節的查找記憶功能 (Plus 與 Pro),"When reference chat history is enabled, ChatGPT can now more reliably find specific details from your past chats when you ask. Any past chat used to answer your question now appears as a source so you can open and review the original context. This memory improvement is now available for Plus and Pro users globally.",當啟用參考對話記錄時，ChatGPT 現在能更可靠地在您詢問時找到過去對話中的具體細節。任何用於回答您問題的過去對話現在都會作為來源顯示，以便您開啟並查看原始上下文。這項記憶改進功能現已向全球 Plus 和 Pro 用戶開放。,4,major,active,Memory Forest,5,&,tree,3134,882,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""memory_knowledge"",""feature"",""ChatGPT Memory"",""2026"",""memory"",""memory-knowledge""]"
evt-20260120-voice-updates,2026-01-20,2026,Q1,1147,Unified Intelligence,multimodal,ChatGPT Voice,feature,Voice Updates,語音功能更新,"We’re making an update to ChatGPT Voice for paid users that improves its ability to follow user instructions, as well as fixes a bug where Voice can sometimes repeat back custom instructions.",OpenAI 於 2026-01-20 為 ChatGPT Voice 更新模型或體驗；此節點依官方發布記錄整理，完整能力、適用方案與限制請見來源。,4,major,active,Multimodal Coast,4,~,wave,3146,798,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""multimodal"",""feature"",""ChatGPT Voice"",""2026"",""chatgpt-voice""]"
